date,open,high,low,close,volume,outstanding_share,turnover,r_1,r_5,r_10,rsi_5,rsi_14,K,D,J
2018-06-05,6.87543171315588,6.92999863151426,6.809951411125825,6.919085247842584,16822929.0,9851418576.0,0.0017076656392394061,0.003164556962025233,0.03425774877650894,0.03089430894308935,68.00583507358863,63.33158087650749,73.19430464546045,62.44269964833103,94.69751463971929
2018-08-07,6.231542076526996,6.231542076526996,6.231542076526996,6.231542076526996,7539300.0,9851418576.0,0.0007653009505014052,-0.09936908517350147,-0.04515050167224077,-0.076051779935275,23.9172492907023,37.81369230999792,48.796203096973635,57.89386746454524,30.60087436183042
2018-08-08,5.653132741928168,6.11149485613856,5.653132741928168,5.871400415361688,55302760.0,9851418576.0,0.00561368493007986,-0.057793345008756686,-0.1209150326797387,-0.1280388978930308,16.790090545471145,30.810694780115995,38.04044393792732,51.27605962233927,11.569212569103428
2018-08-09,5.685872892943196,5.904140566376716,5.664046125599844,5.882313799033364,25826963.0,9851418576.0,0.002621649136188323,0.001858736059479581,-0.1484992101105846,-0.14308426073131955,17.71884657453755,31.2263447352787,31.14541992556036,44.565846390079635,4.304566996521814
2018-08-10,5.871400415361688,5.893227182705041,5.816833497003308,5.83866026434666,14366109.0,9851418576.0,0.0014582782052321558,-0.007421150278293092,-0.15348101265822786,-0.1186161449752884,16.782261801652254,30.438648431340084,25.446808875993412,38.19283388538423,-0.04524114278822822
2018-08-13,5.762266578644929,5.8059201133316325,5.696786276614872,5.7404398113015755,13416377.0,9851418576.0,0.0013618725969765351,-0.016822429906542147,-0.17034700315457416,-0.1419249592169658,14.610251555154832,28.685315118696778,19.16839599997356,31.851354590247343,-6.197521180574007
2018-08-14,5.762266578644929,5.773179962316604,5.696786276614872,5.707699660286549,12776026.0,9851418576.0,0.0012968717044593884,-0.005703422053231713,-0.08406304728546403,-0.1254180602006688,13.862688874696175,28.104184790919234,14.15634113496862,25.953016771821105,-9.437010138736348
2018-08-15,5.707699660286549,5.7295264276299,5.642219358256492,5.642219358256492,10901207.0,9851418576.0,0.0011065621581197952,-0.011472275334608194,-0.03903345724907059,-0.15522875816993476,12.290516817672284,26.929148665999648,9.437560756645748,20.447864766762656,-12.583047263588067
2018-08-16,5.6203925909131405,5.6203925909131405,5.51125875419638,5.533085521539732,11097046.0,9851418576.0,0.00112644142712955,-0.01934235976789165,-0.059369202226345036,-0.19905213270142183,9.941599967803,25.04935489951646,6.804527683917686,15.900085739147666,-11.386588426542275
2018-08-17,5.543998905211408,5.576739056226437,5.4348650684946485,5.456691835838,11089648.0,9851418576.0,0.0011256904692910493,-0.013806706114398461,-0.06542056074766359,-0.20886075949367094,8.517283054852157,23.797095615432198,5.449593798410855,12.416588425568731,-8.484395455904899
2018-08-20,5.456691835838,5.456691835838,5.3148178481062125,5.40212491747962,10539110.0,9851418576.0,0.001069806334863829,-0.009999999999999983,-0.058935361216729966,-0.21924290220820186,7.551330484741669,22.91586296742217,7.286030568803566,10.706402473313677,0.4452867597833432
2018-08-21,5.467605219509676,5.478518603181351,5.423951684822971,5.456691835838,7358200.0,9851418576.0,0.0007469178111999045,0.010101010101010083,-0.04397705544933095,-0.12434325744308239,19.029938008290557,25.872059090014588,12.882045070560373,11.43161667239591,15.7829018668893
2018-08-22,5.456691835838,5.533085521539732,5.445778452166325,5.533085521539732,6161865.0,9851418576.0,0.0006254799704695849,0.01400000000000004,-0.01934235976789165,-0.0576208178438661,33.48298300611093,29.92388664654908,21.16664639924148,14.676626581344433,34.14668603503557
2018-08-23,5.5549122888830835,5.5549122888830835,5.467605219509676,5.5003453705247045,5120948.0,9851418576.0,0.0005198183348412014,-0.005917159763313535,-0.005917159763313535,-0.06493506493506482,30.560643891375406,29.18755307309833,26.703690192086917,18.685647784925262,42.73977500641022
2018-08-24,5.533085521539732,5.533085521539732,5.478518603181351,5.489431986853028,3777688.0,9851418576.0,0.0003834663983523341,-0.0019841269841270126,0.006000000000000087,-0.05981308411214949,29.488274075668784,28.931989862923828,30.500872826470648,22.624056132107057,46.254506215197836
2018-08-27,5.51125875419638,5.598565823569788,5.51125875419638,5.5549122888830835,7394139.0,9851418576.0,0.0007505659152493613,0.011928429423459093,0.028282828282828198,-0.032319391634980994,44.178938415812524,32.73747265539336,39.63216083168212,28.293424365298748,62.309633764448876
2018-08-28,5.579307868107129,5.623764504506389,5.5570795499075,5.579307868107129,6081883.0,9851418576.0,0.0006173611397262793,0.0043917127679708075,0.022470763597794218,-0.022494489868265733,49.116033815587365,34.15216578878598,54.95819218257666,37.181680304391385,90.51121593894722
2018-08-29,5.579307868107129,5.590422027206945,5.53485123170787,5.5570795499075,4351668.0,9851418576.0,0.00044173008855816177,-0.003984063745019822,0.004336464396648395,-0.01508977282572388,44.62113871429578,33.4615830766827,62.77725556390069,45.71353872422782,96.90468924324642
2018-08-30,5.568193709007315,5.568193709007315,5.457052118009165,5.457052118009165,4877600.0,9851418576.0,0.000495116511634456,-0.017999999999999954,-0.007871006200363276,-0.01374159196249123,29.457240548403774,30.47522694317678,57.197655648057655,49.54157769883777,72.50981154649742
2018-08-31,5.479280436208795,5.5570795499075,5.434823799809535,5.545965390807685,7770349.0,9851418576.0,0.0007887543240655822,0.01629327902240318,0.010298589014319076,0.01636038054840508,48.7928642372619,35.94744892464803,58.48643806181167,52.52319781982907,70.41291854577686
2018-09-03,5.5570795499075,5.568193709007315,5.44593795890935,5.479280436208795,5906518.0,9851418576.0,0.0005995601500873634,-0.012024048096192407,-0.01361530997089715,0.014282438838006686,38.81794189820802,33.798772582418735,46.8340959627764,50.62683053414485,39.24862682003949
2018-09-04,5.490394595308611,5.51262291350824,5.42370964070972,5.457052118009165,10274131.0,9851418576.0,0.0010429087872714912,-0.004056795131845741,-0.021912350597609417,6.602575003393217e-05,35.77094260773262,33.088790725132355,36.778286197406594,46.01064908856544,18.3135604150889
2018-09-05,5.44593795890935,5.5570795499075,5.44593795890935,5.53485123170787,14676193.0,9851418576.0,0.0014897542812518495,0.014256619144602904,-0.003999999999999901,0.0003191185390619004,52.189674333567396,37.99792879969826,43.03737598345643,45.0195580535291,39.07301184331108
2018-09-06,5.545965390807685,5.590422027206945,5.51262291350824,5.545965390807685,7570236.0,9851418576.0,0.000768441208907983,0.002008032128513926,0.01629327902240318,0.00829402832183032,54.27683699758974,38.68995832361971,49.061954359341385,46.367023488799866,54.45181610042444
2018-09-07,5.53485123170787,5.60153618630676,5.51262291350824,5.579307868107129,8084600.0,9851418576.0,0.0008206533848531907,0.006012024048096124,0.006012024048096124,0.016372528427230745,60.709024228141104,40.82384383878746,58.63389549882021,50.45598082547332,74.98972484551399
2018-09-10,5.590422027206945,5.60153618630676,5.523737072608054,5.523737072608054,6114990.0,9851418576.0,0.0006207217724863831,-0.009960159362549794,0.008113590263691645,-0.00561218875362252,46.949286139808656,38.42351871489548,57.8392636658801,52.917075105608916,67.68364078642247
2018-09-11,5.501508754408425,5.634878663606205,5.501508754408425,5.623764504506389,10725410.0,9851418576.0,0.001088717316928266,0.01810865191146877,0.030549898167005922,0.007968127490039804,64.86623693720526,44.7236906787005,70.13845647900763,58.65753556340849,93.10029831020591
2018-09-12,5.634878663606205,5.746020254604355,5.60153618630676,5.723791936404726,12277144.0,9851418576.0,0.0012462310788326004,0.017786561264822406,0.03413654618473899,0.030000000000000134,75.29558997322178,50.2098185735006,77.79345374462584,65.03617495714761,103.3080113195823
2018-09-13,5.723791936404726,5.7793627319038,5.657106981805835,5.73490609550454,9100363.0,9851418576.0,0.0009237616826240924,0.0019417475728154081,0.03406813627254513,0.05091649694501014,76.2737919549572,50.794185314155364,81.02896916308391,70.36710635912638,102.352694770999
2018-09-14,5.73490609550454,5.768248572803985,5.679335300005465,5.69044945910528,10062956.0,9851418576.0,0.001021472788143968,-0.007751937984496087,0.019920318725099747,0.02605210420841691,63.668602603439794,48.34973853706564,79.01931277538932,73.25117516454736,90.55558799707325
2018-09-17,5.679335300005465,5.73490609550454,5.634878663606205,5.69044945910528,8430001.0,9851418576.0,0.0008557144268072363,0.0,0.030181086519114827,0.0385395537525356,63.668602603439794,48.34973853706564,77.12398629470403,74.54211220793292,82.28773446824624
2018-09-18,5.679335300005465,5.7793627319038,5.679335300005465,5.768248572803985,9807847.0,9851418576.0,0.0009955771267189733,0.01367187500000005,0.02569169960474332,0.05702647657841146,74.97646960701343,52.94567050587757,83.4159908631361,77.50007175966732,95.24782907007366
2018-09-19,5.746020254604355,5.89050432290195,5.746020254604355,5.834933527402875,12246925.0,9851418576.0,0.0012431636018223737,0.011560693641618363,0.019417475728155168,0.05421686746987937,81.23433019142753,56.517216885166505,84.18208914685265,79.7274108887291,93.09144566309973
2018-09-20,5.834933527402875,5.89050432290195,5.82381936830306,5.86827600470232,6863601.0,9851418576.0,0.0006967119452949737,0.005714285714285801,0.023255813953488417,0.058116232464929946,83.7709249374625,58.224603880494556,87.54996419313991,82.33492865686604,97.98003526568769
2018-09-21,5.84604768650269,5.91273264110158,5.82381936830306,5.91273264110158,8780700.0,9851418576.0,0.0008913132593301353,0.007575757575757539,0.039062499999999965,0.059760956175298925,86.75487656032708,60.454259395945535,91.69997612875994,85.45661114749734,104.18670609128515
2018-09-25,5.84604768650269,5.923846800201395,5.82381936830306,5.901618482001765,6816100.0,9851418576.0,0.0006918902031637723,-0.0018796992481203293,0.03710937499999994,0.06841046277666003,82.04099209378457,59.59786739107476,92.16780017779396,87.69367415759622,101.11605221818942
2018-09-26,5.934960959301209,5.957189277500841,5.857161845602504,5.86827600470232,7731815.0,9851418576.0,0.0007848428061757752,-0.00564971751412423,0.0173410404624277,0.04347826086956541,68.15401414933723,56.98962794468981,85.58313115301203,86.99015982273482,82.76907381356648
2018-09-27,5.923846800201395,5.934960959301209,5.857161845602504,5.879390163802135,7379699.0,9851418576.0,0.0007491001364999761,0.0018939393939394226,0.007619047619047735,0.02718446601941742,70.25209394619483,57.65487594450464,82.34277709051375,85.4410322453278,76.14626678088564
2018-09-28,5.879390163802135,5.89050432290195,5.790476891003615,5.857161845602504,6536491.0,9851418576.0,0.0006635075902595574,-0.00378071833648414,-0.001893939393939574,0.0213178294573642,60.31748969769224,55.79609230547704,77.88369047413546,82.92191832159703,67.80723477921234
2018-10-08,5.790476891003615,5.91273264110158,5.757134413704169,5.84604768650269,12155306.0,9851418576.0,0.0012338635198805505,-0.001897533206830997,-0.011278195488721825,0.027343749999999944,55.4193336711917,54.84400527141916,71.92246031609025,79.25543231976144,57.25651630874788
2018-10-09,5.86827600470232,5.901618482001765,5.723791936404726,5.73490609550454,9090500.0,9851418576.0,0.0009227605070143149,-0.01901140684410645,-0.028248587570621448,0.007812499999999962,27.502328259267173,46.330232916641826,49.53560846469499,69.34882436807263,9.909176657939724
2018-10-10,5.73490609550454,6.034988391199544,5.723791936404726,6.0016459139001,21692769.0,9851418576.0,0.002201994447058403,0.046511627906976834,0.02272727272727277,0.040462427745664734,71.1305413597792,61.69798679458722,62.78564373836821,67.16109749150449,54.03473623209564
2018-10-11,5.89050432290195,5.957189277500841,5.568193709007315,5.7793627319038,19107595.0,9851418576.0,0.0019395780265138538,-0.03703703703703715,-0.0170132325141778,-0.009523809523809516,43.72253418692708,49.08465393577365,56.93646090494389,63.7528852959843,43.303612122863086
2018-10-12,5.69044945910528,5.790476891003615,5.579307868107129,5.7126777773049096,14154491.0,9851418576.0,0.0014367972379615596,-0.01153846153846156,-0.024667931688804476,-0.026515151515151613,38.20247079278045,46.04353463607466,48.27510092075624,58.59362383757495,27.6380550871188
2018-10-15,5.73490609550454,5.990531754800284,5.723791936404726,5.879390163802135,17087892.0,9851418576.0,0.0017345615627001657,0.02918287937743204,0.005703422053232026,-0.005639097744360838,55.68601763788228,53.75713522142932,54.405622836059784,57.197623503736565,48.821621500706215
2018-10-16,5.934960959301209,5.968303436600655,5.82381936830306,5.86827600470232,13922123.0,9851418576.0,0.0014132099750503993,-0.0018903591682419944,0.023255813953488417,-0.00564971751412423,54.40338263474022,53.21098965055443,57.69898665261134,57.36474455336149,58.36747085111105
2018-10-17,5.957189277500841,5.990531754800284,5.84604768650269,5.91273264110158,8751534.0,9851418576.0,0.0008883526704794032,0.007575757575757539,-0.01481481481481489,0.007575757575757539,59.11228583931136,55.17280677532331,63.06916570491554,59.266218270546176,70.67506057365426
2018-10-18,5.901618482001765,5.934960959301209,5.5570795499075,5.5570795499075,15624823.0,9851418576.0,0.0015860480274450172,-0.060150375939849635,-0.03846153846153843,-0.054820415879017086,29.080232982452316,40.53144629868752,42.0461104699437,53.52618233701202,19.085966735807062
2018-10-19,5.490394595308611,6.0016459139001,5.479280436208795,5.957189277500841,23710392.0,9851418576.0,0.0024067997737669167,0.07200000000000013,0.04280155642023365,0.017077798861480337,58.63401920337502,54.99951986808369,56.69740697996255,54.58325721799553,60.92570650389659
2018-10-22,5.97941759570047,6.190586618596956,5.968303436600655,6.11278750489825,22140926.0,9851418576.0,0.0022474860680409686,0.026119402985074574,0.03969754253308128,0.0456273764258556,65.60210169485966,59.160659336823564,67.48577131997503,58.884095251988704,84.6891234559477
2018-10-23,6.13501582309788,6.190586618596956,6.034988391199544,6.11278750489825,14069638.0,9851418576.0,0.0014281839606608956,0.0,0.04166666666666669,0.06589147286821713,65.60210169485966,59.160659336823564,74.67801421331669,64.1487349057647,95.73657282842066
2018-10-24,6.09055918669862,6.123901663998065,5.968303436600655,6.04610255029936,8253195.0,9851418576.0,0.0008377671638180528,-0.010909090909090929,0.02255639097744365,0.007407407407407371,58.952227659560656,56.561066703600844,76.34784280887779,68.21510420680241,92.61332001302856
2018-10-25,5.923846800201395,6.04610255029936,5.812705209203245,5.968303436600655,10358064.0,9851418576.0,0.0010514286770064048,-0.012867647058823577,0.07400000000000001,0.03269230769230773,51.359874179924645,53.601806254805794,73.81522853925185,70.0818123176189,81.28206098251775
2018-10-26,6.034988391199544,6.13501582309788,6.012760072999915,6.034988391199544,7927076.0,9851418576.0,0.0008046634034322652,0.011173184357541771,0.013059701492537063,0.056420233463034944,57.25776405957418,55.73937943052574,75.25181902616785,71.80514788713522,82.14516130423311
2018-10-29,6.034988391199544,6.079445027598805,5.86827600470232,5.934960959301209,8220925.0,9851418576.0,0.000834491493441137,-0.016574585635359074,-0.02909090909090924,0.00945179584120967,46.651372277098645,51.878524571663014,71.52204601744519,71.71078059723854,71.14457685785851
2018-10-30,5.934960959301209,6.101673345798435,5.923846800201395,6.012760072999915,8772641.0,9851418576.0,0.0008904952045558073,0.013108614232209789,-0.016363636363636466,0.02462121212121204,54.79289311174975,54.517330820429734,72.68136401163011,72.03430840203573,73.97547523081886
2018-10-31,6.012760072999915,6.09055918669862,5.968303436600655,6.0016459139001,9558173.0,9851418576.0,0.0009702331624894709,-0.0018484288354897141,-0.007352941176470553,0.015037593984962483,53.33930418812083,54.061250534646106,72.93340934108676,72.33400871505275,74.13221059315478
2018-11-01,6.012760072999915,6.034988391199544,5.86827600470232,5.923846800201395,13401563.0,9851418576.0,0.001360368854151508,-0.012962962962963011,-0.007448789571694564,0.06600000000000004,43.29043156632882,50.85412732302087,58.426194462685274,67.69807063093026,39.882442126195315
2018-11-02,5.97941759570047,6.0016459139001,5.901618482001765,5.990531754800284,11794405.0,9851418576.0,0.0011972291004600595,0.01125703564727942,-0.007366482504604017,0.005597014925372921,52.81485167264684,53.405657109418456,54.63707081826068,63.34440402670707,37.222404401367925
2018-11-05,5.97941759570047,6.06833086849899,5.923846800201395,5.957189277500841,12742984.0,9851418576.0,0.0012935176697338212,-0.00556586270871964,0.003745318352060132,-0.025454545454545403,47.79757467430366,51.95327396509313,51.3672426144727,59.35201688929561,35.39769406482688
2018-11-06,5.957189277500841,5.957189277500841,5.857161845602504,5.91273264110158,11089129.0,9990114832.0,0.0011100101636949832,-0.007462686567164292,-0.01663585951940846,-0.032727272727272785,41.26424378259224,50.000760805850994,44.58965599585535,54.43122992481553,24.906508137934978
2018-11-07,5.901618482001765,5.923846800201395,5.834933527402875,5.84604768650269,9291907.0,9990114832.0,0.0009301101294888499,-0.011278195488721825,-0.025925925925926022,-0.03308823529411771,32.846137993848444,47.13897499580664,30.961005231804826,46.60782169381197,-0.3326276922094564
2018-11-08,5.86827600470232,5.879390163802135,5.790476891003615,5.812705209203245,7539276.0,9990114832.0,0.0007546736075395695,-0.005703422053231874,-0.018761726078799234,-0.026070763500931047,29.131751415604143,45.7296439435047,23.02162253548897,38.74575530770431,-8.42664300894171
2018-11-09,5.7793627319038,5.80159105010343,5.66822114090565,5.7126777773049096,11893063.0,9990114832.0,0.0011904831125568787,-0.017208413001912153,-0.046382189239332065,-0.05340699815837931,20.45673401850962,41.701622475501445,18.766551775796046,32.08602079706822,-7.8723862667483075
2018-11-12,5.69044945910528,5.768248572803985,5.69044945910528,5.768248572803985,8224730.0,9990114832.0,0.0008232868328655064,0.009727626459144116,-0.03171641791044779,-0.028089887640449267,34.08720844474222,44.620112441490065,20.405771359302673,28.19260431781304,4.832105442281936
2018-11-13,5.723791936404726,5.86827600470232,5.701563618205094,5.86827600470232,15733409.0,9990114832.0,0.0015748977128474313,0.0173410404624277,-0.007518796992481167,-0.02402957486136776,52.42871344580011,49.51889103687824,30.270514239535153,28.88524095838708,33.04106080183131
2018-11-14,5.857161845602504,5.879390163802135,5.7793627319038,5.790476891003615,13317870.0,9990114832.0,0.0013331047964874885,-0.013257575757575807,-0.009505703422053225,-0.03518518518518527,41.26491956008355,46.10299169776604,30.365528011541965,29.37866997610538,32.339244082415135
2018-11-15,5.790476891003615,5.857161845602504,5.7793627319038,5.857161845602504,11754679.0,9990114832.0,0.0011766310195302067,0.011516314779270502,0.0076481835564051635,-0.01125703564727972,52.17567213713017,49.329461240451145,35.98442608176867,31.58058867799314,44.79210088931971
2018-11-16,5.834933527402875,5.923846800201395,5.834933527402875,5.89050432290195,14502158.0,9990114832.0,0.0014516507811849345,0.005692599620493446,0.031128404669260708,-0.016697588126159513,57.15054985399006,50.91178319666994,49.63064302887132,37.597273461619196,73.69738216337558
2018-11-19,5.86827600470232,6.02387423209973,5.86827600470232,5.934960959301209,18089502.0,9990114832.0,0.001810740147055799,0.007547169811320719,0.028901734104046062,-0.003731343283582295,63.481827020946156,53.01842326526974,58.08709535258084,44.427214091939746,85.40685787386303
2018-11-20,5.957189277500841,5.957189277500841,5.790476891003615,5.82381936830306,12474720.0,9990114832.0,0.001248706367222266,-0.018726591760299463,-0.007575757575757539,-0.015037593984962334,43.428990004882806,47.527076412604494,53.30806356838728,47.387497250755594,65.14919620365065
2018-11-21,5.73490609550454,5.812705209203245,5.723791936404726,5.790476891003615,8777800.0,9990114832.0,0.0008786485588617307,-0.005725190839694743,0.0,-0.009505703422053225,38.82940726666885,45.98819768661469,46.99704237892486,47.25734562681202,46.47643588315056
2018-11-22,5.82381936830306,5.834933527402875,5.723791936404726,5.768248572803985,8692009.0,9990114832.0,0.0008700609698857563,-0.003838771593090116,-0.015180265654648735,-0.007648183556405317,35.680309973413486,44.94342247140487,39.10913936372772,44.54127687245059,28.244864346281986
2018-11-23,5.7793627319038,5.7793627319038,5.64599282270602,5.64599282270602,12017384.0,9990114832.0,0.0012029275140568274,-0.021194605009633924,-0.04150943396226403,-0.01167315175097263,22.907702712840774,39.61300056697747,26.072759575818484,38.385104440239886,1.4480698469756845
2018-11-26,5.64599282270602,5.701563618205094,5.634878663606205,5.66822114090565,6865051.0,9990114832.0,0.0006871843933174922,0.00393700787401565,-0.04494382022471904,-0.017341040462427855,28.707861775526652,40.98353709365669,20.238982574355152,32.33639715161164,-3.955846580157825
2018-11-27,5.701563618205094,5.701563618205094,5.64599282270602,5.657106981805835,4546710.0,9990114832.0,0.00045512089465039293,-0.00196078431372552,-0.02862595419847341,-0.03598484848484858,27.41856284917685,40.48872989958323,15.397416954331963,26.690070419185083,-7.187889975374276
2018-11-28,5.679335300005465,5.701563618205094,5.590422027206945,5.69044945910528,5491081.0,9990114832.0,0.0005496514396822702,0.005893909626719146,-0.017274472168905906,-0.017274472168905906,37.880497669469165,42.72288658937077,17.95725232852899,23.77913105563305,6.313494874320867
2018-11-29,5.701563618205094,5.73490609550454,5.634878663606205,5.634878663606205,7649304.0,9990114832.0,0.0007656872947544113,-0.009765624999999991,-0.023121387283237035,-0.037950664136622216,29.132278382674144,40.02584088000334,15.390304971156068,20.982855694140724,4.205203525186754
2018-11-30,5.66822114090565,5.679335300005465,5.579307868107129,5.64599282270602,7108679.0,9990114832.0,0.0007115713001846303,0.001972386587771233,0.0,-0.04150943396226403,33.00053542932416,40.8303690553976,16.142556255280585,19.369422547854015,9.68882367013373
2018-12-03,5.73490609550454,5.790476891003615,5.701563618205094,5.757134413704169,11544287.0,9990114832.0,0.0011555710013484257,0.019685039370078566,0.015686274509803845,-0.029962546816479408,60.173945828939885,48.2992962895834,33.95010996728848,24.229651687665502,53.391026526534446
2018-12-04,5.723791936404726,5.768248572803985,5.701563618205094,5.746020254604355,8813346.0,9990114832.0,0.0008822066761204172,-0.0019305019305018056,0.015717092337917567,-0.013358778625954248,57.27049951577666,47.65152623628352,44.372537079641674,30.94394681832423,71.22971760227655
2018-12-05,5.657106981805835,5.701563618205094,5.64599282270602,5.66822114090565,9555675.0,9990114832.0,0.0009565130291987819,-0.013539651837524229,-0.003906250000000059,-0.021113243761996175,40.26908313368803,43.27618659470108,43.61677910572607,35.16822424745818,60.51388882226185
2018-12-06,5.66822114090565,5.66822114090565,5.590422027206945,5.60153618630676,8718427.0,9990114832.0,0.0008727053839334687,-0.011764705882352964,-0.005917159763313699,-0.02890173410404637,30.55164210068331,39.89484080102618,32.58662466697532,34.30769105396389,29.14449189299816
2018-12-07,5.590422027206945,5.623764504506389,5.590422027206945,5.590422027206945,5223300.0,9990114832.0,0.0005228468428880217,-0.0019841269841268556,-0.009842519685039361,-0.009842519685039361,29.0892255478757,39.343090590712116,23.478802409562658,30.69806150583015,9.040284217027668
2018-12-10,5.579307868107129,5.590422027206945,5.53485123170787,5.545965390807685,6351526.0,9990114832.0,0.0006357810802789779,-0.007952286282306284,-0.03667953667953662,-0.021568627450980406,23.47163706423362,37.13097989210061,17.10181030202719,26.165977771229166,-1.026524636376763
2018-12-11,5.5570795499075,5.579307868107129,5.53485123170787,5.5570795499075,4742897.0,9990114832.0,0.0004747590072546225,0.0020040080160320948,-0.032882011605415894,-0.017681728880157125,27.82717205465447,38.06848741742467,14.299757592655743,22.210571045038026,-1.5218693121088265
2018-12-12,5.60153618630676,5.60153618630676,5.5570795499075,5.579307868107129,4977499.0,9990114832.0,0.0004982424210036348,0.003999999999999901,-0.015686274509804005,-0.01953125000000014,36.81714416519654,39.995723653168795,15.330273177712394,19.91713842259615,6.156542687944885
2018-12-13,5.579307868107129,5.657106981805835,5.545965390807685,5.623764504506389,8320943.0,9990114832.0,0.0008329176530930991,0.007968127490039804,0.00396825396825387,-0.0019723865877713906,51.8204607384426,43.76489153481372,21.814385017025508,20.549553954072604,24.344047142931323
2018-12-14,5.634878663606205,5.634878663606205,5.5570795499075,5.5570795499075,9169041.0,9990114832.0,0.0009178113719604139,-0.011857707509881289,-0.005964214711729712,-0.01574803149606307,35.85607937547546,39.733153913642404,17.71752651928677,19.605544809143993,13.941489939572328
2018-12-17,5.545965390807685,5.579307868107129,5.479280436208795,5.53485123170787,11511596.0,9990114832.0,0.0011522986665905423,-0.003999999999999901,-0.0020040080160319343,-0.03861003861003843,31.77708057756699,38.46125304884673,20.14501767952465,19.78536909927088,20.864314840032186
2018-12-18,5.51262291350824,5.568193709007315,5.501508754408425,5.53485123170787,7441156.0,9990114832.0,0.0007448518986152931,0.0,-0.003999999999999901,-0.036750483558994136,31.77708057756699,38.46125304884673,23.23393335497736,20.93489051783971,27.83201902925267
2018-12-19,5.5570795499075,5.5570795499075,5.51262291350824,5.53485123170787,4052409.0,9990114832.0,0.00040564188381693667,0.0,-0.007968127490039644,-0.02352941176470577,31.77708057756699,38.46125304884673,25.90595556998506,22.59191220188816,32.53404230617887
2018-12-20,5.501508754408425,5.545965390807685,5.490394595308611,5.51262291350824,5930866.0,9990114832.0,0.0005936734561851531,-0.004016064257028173,-0.019762845849802202,-0.015873015873015796,26.000155216690658,36.98264769798243,23.5206370466568,22.901487150144376,24.758936839681652
2018-12-21,5.51262291350824,5.579307868107129,5.490394595308611,5.5570795499075,6817500.0,9990114832.0,0.0006824245881701393,0.00806451612903222,0.0,-0.005964214711729712,49.12310984785858,41.8016198880065,30.263758031104587,25.35557744379778,40.0801192057182
2018-12-24,5.568193709007315,5.568193709007315,5.490394595308611,5.523737072608054,6766018.0,9990114832.0,0.0006772712940523285,-0.006000000000000091,-0.002008032128514247,-0.0040080160320641895,37.993239207647164,39.36994756891101,28.50917202073635,26.406775636110638,32.713964789987784
2018-12-25,5.479280436208795,5.490394595308611,5.345910527011014,5.412595481609905,8666237.0,9990114832.0,0.0008674812197594166,-0.020120724346076285,-0.02208835341365463,-0.025999999999999916,19.543387821135084,32.56886571987218,26.14897182334815,26.320841031856475,25.805233406331496
2018-12-26,5.42370964070972,5.468166277108979,5.412595481609905,5.434823799809535,7027951.0,9990114832.0,0.0007034905121899404,0.00410677618069805,-0.01807228915662662,-0.0258964143426294,28.253563139166985,34.98779268407577,27.68905813864238,26.776913400785112,29.513347614356917
2018-12-27,5.490394595308611,5.523737072608054,5.44593795890935,5.479280436208795,5986705.0,9990114832.0,0.0005992628814259059,0.00817995910020446,-0.006048387096774285,-0.025691699604743004,43.53556229219293,39.65062448812531,37.50699114004734,30.353605980539193,51.81376145906363
2018-12-28,5.468166277108979,5.490394595308611,5.412595481609905,5.490394595308611,5706686.0,9990121574.0,0.0005712328881814667,0.002028397565923114,-0.011999999999999863,-0.011999999999999863,47.05942142194947,40.7938873026381,45.63958139495238,35.448931118676924,66.02088194750328
2019-01-02,5.490394595308611,5.51262291350824,5.44593795890935,5.501508754408425,6247851.0,9990121574.0,0.0006254028996264145,0.002024291497975577,-0.004024144869215192,-0.006024096385542259,50.89048360735645,41.97761966863326,52.648609818857224,41.18215735207036,75.58151475243096
2019-01-03,5.479280436208795,5.5570795499075,5.457052118009165,5.5570795499075,7424900.0,9990121574.0,0.0007432241885147653,0.010101010101010093,0.026694045174537898,0.004016064257028012,66.18461633271303,47.61700755413361,65.25780337130172,49.20737269181415,97.35866473027686
2019-01-04,5.51262291350824,5.679335300005465,5.490394595308611,5.66822114090565,13321614.0,9990121574.0,0.001333478667033487,0.019999999999999983,0.04294478527607362,0.024096385542168558,80.98734873733036,56.68462489366425,75.7274244697567,58.04738995112834,111.08749350701342
2019-01-07,5.66822114090565,5.757134413704169,5.634878663606205,5.73490609550454,15519443.0,9990121574.0,0.0015534788926283391,0.011764705882352964,0.04665314401622724,0.040322580645161255,85.68662422453731,61.04209492267241,82.01648117803605,66.03708702676425,113.97526948057964
2019-01-08,5.723791936404726,5.746020254604355,5.66822114090565,5.7126777773049096,7884143.0,9990121574.0,0.0007891938993534414,-0.003875968992248121,0.04048582995951397,0.027999999999999945,77.68606899187924,58.91455196897155,84.40738384842045,72.16051930064965,108.90111294396203
2019-01-09,5.746020254604355,5.7793627319038,5.64599282270602,5.64599282270602,12040387.0,9990121574.0,0.0012052292768224124,-0.01167315175097263,0.026262626262626338,0.02213279678068428,57.5393848836223,52.951937857554526,77.48371044440155,73.93491634856696,84.58129863607076
2019-01-10,5.679335300005465,5.746020254604355,5.657106981805835,5.66822114090565,7831724.0,9990121574.0,0.0007839468160610395,0.00393700787401565,0.019999999999999983,0.04722792607802864,61.680084548691966,54.60131813205079,74.88813019525759,74.25265429746383,76.1590819908451
